Name,Language,Description,URL,Stars,Month
brain.js,javascript,🤖Neural networks in JavaScript,https://github.com/BrainJS/brain.js,117,1
node-security,javascript,🔑The easiest way to control what npm modules can access,https://github.com/matthaywardwebdesign/node-security,101,1
swc,javascript,Super-fast alternative for babel written in rust,https://github.com/swc-project/swc,71,1
vue,javascript,"🖖Vue.js is a progressive, incrementally-adoptable JavaScript framework for building UI on the web.",https://github.com/vuejs/vue,924,1
otter,javascript,A relatively automatic CRUD backend administration panel,https://github.com/poowf/otter,44,1
javascript-algorithms,javascript,📝Algorithms and data structures implemented in JavaScript with explanations and links to further readings,https://github.com/trekhleb/javascript-algorithms,321,1
33-js-concepts,javascript,📜33 concepts every JavaScript developer should know.,https://github.com/leonardomso/33-js-concepts,118,1
nodebestpractices,javascript,The largest Node.JS best practices list (November 2018),https://github.com/i0natan/nodebestpractices,492,1
react,javascript,"A declarative, efficient, and flexible JavaScript library for building user interfaces.",https://github.com/facebook/react,358,1
learn-json-web-tokens,javascript,🔐Learn how to use JSON Web Token (JWT) to secure your next Web App! (Tutorial/Example with Tests!!),https://github.com/dwyl/learn-json-web-tokens,791,1
countly-server,javascript,Countly helps you get insights from your application. Available self-hosted or on private cloud.,https://github.com/Countly/countly-server,352,1
fbt,javascript,A JavaScript Internationalization Framework,https://github.com/facebookincubator/fbt,515,1
30-seconds-of-code,javascript,Curated collection of useful JavaScript snippets that you can understand in 30 seconds or less.,https://github.com/30-seconds/30-seconds-of-code,306,1
deeptraffic,javascript,"DeepTraffic is a deep reinforcement learning competition, part of the MIT Deep Learning series.",https://github.com/lexfridman/deeptraffic,298,1
string-similarity,javascript,"Finds degree of similarity between two strings, based on Dice's Coefficient, which is mostly better than Levenshtein distance.",https://github.com/aceakash/string-similarity,177,1
react-with-gesture,javascript,👇Bread n butter utility for component-tied mouse/touch gestures in React,https://github.com/drcmda/react-with-gesture,138,1
Here,javascript,Here Music 一个 使用 Electron + React 开发的音乐客户端,https://github.com/caijinyc/Here,114,1
doom-fire-algorithm,javascript,Fire effect from Doom implemented in plain JavaScript,https://github.com/filipedeschamps/doom-fire-algorithm,111,1
create-react-app,javascript,Set up a modern web app by running one command.,https://github.com/facebook/create-react-app,114,1
jetpack,javascript,🚀Jetpack – webpack made more convenient.,https://github.com/KidkArolis/jetpack,69,1
anime,javascript,JavaScript animation engine,https://github.com/juliangarnier/anime,795,1
CSS-Inspiration,javascript,CSS Inspiration，在这里找到写 CSS 的灵感！,https://github.com/chokcoco/CSS-Inspiration,471,1
awesome-mac,javascript," Now we have become very big, Different from the original idea. Collect premium software in various categories.",https://github.com/jaywcjlove/awesome-mac,301,1
trilium,javascript,Build your personal knowledge base with Trilium Notes,https://github.com/zadam/trilium,148,1
little-virtual-computer,javascript,Learn how computers work by simulating them in Javascript,https://github.com/jsdf/little-virtual-computer,123,1
sayit,javascript,Visualization of related subreddits,https://github.com/anvaka/sayit,96,1
static-site-boilerplate,javascript,A better workflow for building modern static websites.,https://github.com/ericalli/static-site-boilerplate,54,1
nuclear,javascript,Popcorn Time for music,https://github.com/nukeop/nuclear,1248,1
shiny,javascript,🌟Shiny reflections for mobile websites,https://github.com/rikschennink/shiny,1026,1
BitVision,javascript,"Bitcoin forecasting, trading, and charting software that works entirely in the terminal",https://github.com/shobrook/BitVision,245,1
earth-reverse-engineering,javascript,WIP,https://github.com/retroplasma/earth-reverse-engineering,227,1
alasql,javascript,"AlaSQL.js - JavaScript SQL database for browser and Node.js. Handles both traditional relational tables and nested JSON data (NoSQL). Export, store, and import data from localStorage, IndexedDB, or Excel.",https://github.com/agershun/alasql,160,1
typescript-eslint,javascript,✨Monorepo for all the tooling which enables ESLint to support TypeScript,https://github.com/typescript-eslint/typescript-eslint,595,1
Musish,javascript,Apple Music...ish,https://github.com/Musish/Musish,484,1
jsdiff,javascript,A javascript text differencing implementation.,https://github.com/kpdecker/jsdiff,72,1
react-spring,javascript,✌️A spring physics based React animation library,https://github.com/react-spring/react-spring,268,1
fx,javascript,Command-line tool and terminal JSON viewer🔥,https://github.com/antonmedv/fx,395,1
redom,javascript,Tiny (2 KB) turboboosted JavaScript library for creating user interfaces.,https://github.com/redom/redom,133,1
taiko-web,javascript,Taiko no Tatsujin simulator,https://github.com/bui/taiko-web,115,1
cloudquery,javascript,Turn any website to serverless API (support SPA!),https://github.com/cloudfetch/cloudquery,786,1
css_tricks,javascript,"some css tricks,一些css常用样式",https://github.com/QiShaoXuan/css_tricks,216,1
zaobao,javascript,每日时报，会以前端技术体系为主要分享课题。内容会以：文章、工具、新闻、视频几大板块作为主要分类。,https://github.com/wubaiqing/zaobao,174,1
hotkey,javascript,Global DOM element activation,https://github.com/github/hotkey,416,1
graphiql-explorer,javascript,Explorer plugin for GraphiQL,https://github.com/OneGraph/graphiql-explorer,95,1
ink,javascript,🌈React for interactive command-line apps,https://github.com/vadimdemedes/ink,682,1
x-spreadsheet,javascript,a javascript spreadsheet for web,https://github.com/myliang/x-spreadsheet,668,1
mintable,javascript,Roll-your own Mint clone for managing personal finances using the Google Sheets and Plaid APIs.,https://github.com/kevinschaich/mintable,288,1
brumadinho_location,javascript,"Criamos uma primeira versão de uma ferramenta para colocar latitude e longitude dos desaparecidos e, com base no fluxo de rejeitos, estimar a possível localização da pessoa.",https://github.com/dieegom/brumadinho_location,260,1
react-fiber-implement,javascript,re-implement react fiber,https://github.com/tranbathanhtung/react-fiber-implement,155,1
xhgui-branch,javascript,PHP非侵入式监控平台- 优化性能，定位Bug的神器，别再让你的PHP程序裸奔。---提交问题请带上操作系统和PHP版本等信息,https://github.com/laynefyc/xhgui-branch,130,1
NLP-progress,html,"Repository to track the progress in Natural Language Processing (NLP), including the datasets and the current state-of-the-art for the most common NLP tasks.",https://github.com/sebastianruder/NLP-progress,50,1
website,html,Kubernetes website and documentation repo:,https://github.com/kubernetes/website,9,1
node_passport_login,html,"Node.js login, registration and access control using Express and Passport",https://github.com/bradtraversy/node_passport_login,11,1
nginxconfig.io,html,⚙️NGiИX config generator generator on steroids💉,https://github.com/valentinxxx/nginxconfig.io,41,1
GTFOBins.github.io,html,Curated list of Unix binaries that can be exploited to bypass system security restrictions,https://github.com/GTFOBins/GTFOBins.github.io,11,1
fastText,html,Library for fast text representation and classification.,https://github.com/facebookresearch/fastText,70,1
portainer,html,Simple management UI for Docker,https://github.com/portainer/portainer,20,1
ionic,html,Build amazing native and progressive web apps with open web technologies. One app running on everything🎉,https://github.com/ionic-team/ionic,158,1
JavaScript30,html,30 Day Vanilla JS Challenge,https://github.com/wesbos/JavaScript30,44,1
flutter-in-action,html,《Flutter实战》电子书,https://github.com/flutterchina/flutter-in-action,231,1
Seeing-Theory,html,A visual introduction to probability and statistics.,https://github.com/seeingtheory/Seeing-Theory,14,1
Coursera-ML-AndrewNg-Notes,html,吴恩达老师的机器学习课程个人笔记,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,34,1
deeplearning_ai_books,html,deeplearning.ai（吴恩达老师的深度学习课程笔记及资源）,https://github.com/fengdu78/deeplearning_ai_books,11,1
build-your-own-mint,html,"Build your own personal finance analytics using Plaid, Google Sheets and CircleCI.",https://github.com/yyx990803/build-your-own-mint,599,1
dimage.js,html,Never settle for two dimensions,https://github.com/jjkaufman/dimage.js,33,1
home_assistant,html,,https://github.com/seangreen2/home_assistant,14,1
OSCP-Prep,html,A comprehensive guide/material for anyone looking to get into infosec or take the OSCP exam,https://github.com/RustyShackleford221/OSCP-Prep,12,1
AdminLTE,html,AdminLTE - Free Premium Admin control Panel Theme Based On Bootstrap 3.x,https://github.com/almasaeed2010/AdminLTE,76,1
Front-end-Developer-Interview-Questions,html,"A list of helpful front-end related questions you can use to interview potential candidates, test yourself or completely ignore.",https://github.com/h5bp/Front-end-Developer-Interview-Questions,11,1
awesome-modern-cpp,html,A collection of resources on modern C++,https://github.com/rigtorp/awesome-modern-cpp,12,1
security_whitepapers,html,"Collection of misc IT Security related whitepapers, presentations, slides - hacking, bug bounty, web application security, XSS, CSRF, SQLi",https://github.com/bl4de/security_whitepapers,97,1
Iosevka,html,"Slender typeface for code, from code.",https://github.com/be5invis/Iosevka,28,1
beautiful-jekyll,html,✨Build a beautiful and simple website in literally minutes. Demo at http://deanattali.com/beautiful-jekyll,https://github.com/daattali/beautiful-jekyll,7,1
destyle.css,html,Opinionated reset stylesheet that provides a clean styling slate for your project.,https://github.com/nicolas-cusan/destyle.css,15,1
Selena-Gomez-Discography,html,"One Pager containing all of her albums, songs, singles :)",https://github.com/OrionStar25/Selena-Gomez-Discography,8,1
blog_os,html,Writing an OS in Rust,https://github.com/phil-opp/blog_os,96,1
wtf-2019-rsc,html,"What They Forgot to Teach You About R, 2019 January 15/16 @ rstudio::conf",https://github.com/jennybc/wtf-2019-rsc,6,1
dataviz,html,A book covering the fundamentals of data visualization.,https://github.com/clauswilke/dataviz,25,1
frida-all-in-one,html,《FRIDA操作手册》by @hluwa @r0ysue,https://github.com/hookmaster/frida-all-in-one,14,1
Adminator-admin-dashboard,html,"Adminator is a easy to use and well design admin dashboard template for web apps, websites, services and more",https://github.com/puikinsh/Adminator-admin-dashboard,9,1
fonts,html,Font files available from Google Fonts,https://github.com/google/fonts,8,1
javascript-tutorial-en,html,Modern JavaScript Tutorial,https://github.com/iliakan/javascript-tutorial-en,7,1
zju-icicles,html,浙江大学课程攻略共享计划,https://github.com/QSCTech/zju-icicles,62,1
styleguide,html,Style guides for Google-originated open-source projects,https://github.com/google/styleguide,32,1
hacker-news-pwas,html,HNPWA - Hacker News readers as Progressive Web Apps📱,https://github.com/tastejs/hacker-news-pwas,25,1
30-seconds-of-css,html,A curated collection of useful CSS snippets you can understand in 30 seconds or less.,https://github.com/30-seconds/30-seconds-of-css,36,1
swagger-codegen,html,"swagger-codegen contains a template-driven engine to generate documentation, API clients and server stubs in different languages by parsing your OpenAPI / Swagger definition.",https://github.com/swagger-api/swagger-codegen,15,1
EnterprisePBRShadingModel,html,,https://github.com/DassaultSystemes-Technology/EnterprisePBRShadingModel,32,1
awsm.css,html,Simple CSS library for semantic HTML markup,https://github.com/igoradamenko/awsm.css,23,1
linux-command,html,Linux命令大全搜索工具，内容包含Linux命令手册、详解、学习、搜集。https://git.io/linux,https://github.com/jaywcjlove/linux-command,15,1
flexsearch,html,Next-Generation full text search library for Browser and Node.js,https://github.com/nextapps-de/flexsearch,82,1
patchwork,html,All the Git-it Workshop completers!,https://github.com/jlord/patchwork,5,1
sleek-dashboard,html,Sleek Dashboard - Free Bootstrap 4 Admin Template and UI Kit,https://github.com/tafcoder/sleek-dashboard,36,1
terminal.css,html,Modern and minimalistic CSS framework for terminal enthusiasts,https://github.com/Gioni06/terminal.css,37,1
manuals,html,Do design No code📖,https://github.com/skr-shop/manuals,31,1
Google-UX-Playbook-for-Retail-translate,html,Google UX Playbook for Retail 中文化版本,https://github.com/Wcc723/Google-UX-Playbook-for-Retail-translate,29,1
HistoryOfEverything,dart,Flutter Launch Timeline Demo,https://github.com/2d-inc/HistoryOfEverything,219,1
flutter,dart,Flutter makes it easy and fast to build beautiful mobile apps.,https://github.com/flutter/flutter,308,1
awesome-flutter,dart,"An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more.",https://github.com/Solido/awesome-flutter,151,1
flutter_experiment_phone_ide,dart,An experimental way to change Flutter source-code in Flutter itself.,https://github.com/Norbert515/flutter_experiment_phone_ide,19,1
plugins,dart,"Plugins for Flutter, including FlutterFire, maintained by the Flutter team",https://github.com/flutter/plugins,42,1
Liquid-Pull-To-Refresh,dart,🔁A custom refresh indicator for flutter.,https://github.com/aagarwal1012/Liquid-Pull-To-Refresh,10,1
flutter-ui-nice,dart,More than 130+ pages in this beautiful app and more than 45 developers has contributed to it.,https://github.com/nb312/flutter-ui-nice,8,1
