Name,Language,Description,URL,Stars,Month
EasyScheduler,java,"Easy Scheduler is a distributed visual workflow scheduling system, which focuses on solving the problem of ""complex task dependencies"". Easy Scheduler assembles tasks in a DAG graph to monitor the running status of tasks in real time. In addition, it supports retries from specified nodes, recovery failures, suspension and termination of tasks . …",https://github.com/analysys/EasyScheduler,14,8
rabbitmq-tutorials,java,Tutorials for using RabbitMQ in various ways,https://github.com/rabbitmq/rabbitmq-tutorials,13,8
easyexcel,java,快速、简单避免OOM的java处理Excel工具,https://github.com/alibaba/easyexcel,47,8
magnetW,java,磁力搜网页版 - 磁力链接聚合搜索 - https://bt.biedian.me,https://github.com/dengyuhan/magnetW,142,8
SoloPi,java,Soloπ 自动化测试工具,https://github.com/alipay/SoloPi,29,8
spring-boot-demo,java,spring boot demo 是一个用来学习 spring boot 的项目，总共包含 57 个集成demo，已经完成 47 个。包含集成 actuator(监控)、admin(可视化监控)、logback(日志)、aopLog(通过AOP记录web请求日志)、统一异常处理(json级别和页面级别)、freemarker(模板引擎)、thymeleaf(模板引擎)、Beetl(模板引擎)、Enjoy(模板引擎)、JdbcTemplate、JPA(ORM框架)、mybatis(ORM框架)、通用Mapper、PageHelper、mybatis-plus、BeetlSQL、upload(本地文件上传和七牛云文件上传)、redis(缓存)、ehcache(缓存)、email(发送各种类…,https://github.com/xkcoding/spring-boot-demo,773,8
octo-rpc,java,OCTO-RPC 是支持Java和C++的企业级通信框架，在RPC服务之上扩展了丰富的服务治理功能，为美团各业务线提供高效、统一的通信服务。,https://github.com/Meituan-Dianping/octo-rpc,9,8
apollo,java,Apollo（阿波罗）是携程框架部门研发的分布式配置中心，能够集中化管理应用不同环境、不同集群的配置，配置修改后能够实时推送到应用端，并且具备规范的权限、流程治理等特性，适用于微服务配置管理场景。,https://github.com/ctripcorp/apollo,46,8
sia-gateway,java,微服务路由网关（zuul-plus）,https://github.com/siaorg/sia-gateway,10,8
gpmall,java,基于SpringBoot+Dubbo构建的电商平台-微服务架构,https://github.com/2227324689/gpmall,156,8
C-OCR,java,C-OCR是携程自研的OCR项目，主要包括身份证、护照、火车票、签证等旅游相关证件、材料的识别。 项目包含4个部分，拒识、检测、识别、后处理。,https://github.com/ctripcorp/C-OCR,225,8
antlr4,java,"ANTLR (ANother Tool for Language Recognition) is a powerful parser generator for reading, processing, executing, or translating structured text or binary files.",https://github.com/antlr/antlr4,4,8
advanced-java,java,😮互联网 Java 工程师进阶知识完全扫盲：涵盖高并发、分布式、高可用、微服务等领域知识，后端同学必看，前端同学也可学习,https://github.com/doocs/advanced-java,120,8
miaosha,java,⭐⭐⭐⭐秒杀系统设计与实现.互联网工程师进阶与分析🙋🐓,https://github.com/qiurunze123/miaosha,142,8
toBeTopJavaer,java,To Be Top Javaer - Java工程师成神之路,https://github.com/hollischuang/toBeTopJavaer,167,8
hope-boot,java,🌱🚀一款现代化的脚手架项目。企业开发？接外包？赚外快？还是学习？这都能满足你，居家必备，值得拥有🍻整合Springboot2，单点登陆+tk.mybatis+shiro+redis+thymeleaf+maven+swagger前后端分离接口管理+代码生成+定时任务+数据库版本管理flyway+hutool工具包，等实用技术。,https://github.com/hope-for/hope-boot,184,8
skywalking,java,"APM, Application Performance Monitoring System",https://github.com/apache/skywalking,118,8
fullstack-tutorial,java,🚀fullstack tutorial 2019，后台技术栈/架构师之路/全栈开发社区，春招/秋招/校招/面试,https://github.com/frank-lam/fullstack-tutorial,85,8
ZXBlog,java,记录各种学习笔记(算法、Java、数据库、并发......),https://github.com/ZXZxin/ZXBlog,23,8
wwa,java,World War of Ants,https://github.com/warofants/wwa,21,8
Anime4K,java,A High-Quality Real Time Anime Upscaler,https://github.com/bloc97/Anime4K,233,8
baritone,java,google maps for block game,https://github.com/cabaletta/baritone,27,8
xxl-job,java,A lightweight distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,https://github.com/xuxueli/xxl-job,16,8
Hacker-walker,java,🐳Hacker-walker——》一款多模块化开发框架项目，该项目采用了𝓢𝓹𝓻𝓲𝓷𝓰 𝓑𝓸𝓸𝓽 2.𝔁 + 𝓐𝓹𝓪𝓬𝓱𝓮 𝓢𝓱𝓲𝓻𝓸 + 𝓜𝔂𝓫𝓪𝓽𝓲𝓼-plus +𝓜𝓓5 + 𝓢𝓪𝓵𝓽 + 𝓡𝓮𝓭𝓲𝓼 等多种架构，项目采用𝓐𝓹𝓪𝓬𝓱𝓮 𝓢𝓱𝓲𝓻𝓸权限，该项目目前支持三种支付模式，目前还在稳定开发中。 𝓪𝓭𝓭𝓻𝓮𝓼𝓼 : Hacker-walker 𝓶𝓪𝓲𝓷 [𝓳𝓪𝓿𝓪],https://github.com/hacker-walker/Hacker-walker,35,8
grpc-java,java,The Java gRPC implementation. HTTP/2 based RPC,https://github.com/grpc/grpc-java,8,8
JustAuth,java,"💯史上最全的整合第三方登录的开源库。目前已支持Github、Gitee、微博、钉钉、百度、Coding、腾讯云开发者平台、OSChina、支付宝、QQ、微信、淘宝、Google、Facebook、抖音、领英、小米、微软、今日头条、Teambition、StackOverflow、Pinterest、人人、华为和企业微信等第三方平台的授权登录。 Login, so easy!",https://github.com/justauth/JustAuth,607,8
DoraemonKit,java,"简称 ""DoKit"" 。一款功能齐全的客户端（ iOS 、Android ）研发助手，你值得拥有。",https://github.com/didi/DoraemonKit,18,8
live-transcribe-speech-engine,java,Live Transcribe is an Android application that provides real-time captioning for people who are deaf or hard of hearing. This repository contains the Android client libraries for communicating with Google's Cloud Speech API that are used in Live Transcribe.,https://github.com/google/live-transcribe-speech-engine,181,8
Gadgetbridge,java,"Github mirror of Gadgetbridge - A free and cloudless replacement for your gadget vendors' closed source Android applications. Supports Pebble, Mi Band, Liveview, HPlus and more.",https://github.com/Freeyourgadget/Gadgetbridge,4,8
LeetCodeAnimation,java,Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,https://github.com/MisterBooo/LeetCodeAnimation,383,8
java-design-patterns,java,Design patterns implemented in Java,https://github.com/iluwatar/java-design-patterns,28,8
Arduino,java,open-source electronics prototyping platform,https://github.com/arduino/Arduino,3,8
backtobackswe,java,Code Examples For Back To Back SWE Lessons,https://github.com/bephrem1/backtobackswe,2,8
Anki-Android,java,AnkiDroid: Anki on Android,https://github.com/ankidroid/Anki-Android,12,8
holer,java,Holer exposes local servers behind NATs and firewalls to the public internet over secure tunnels.,https://github.com/wisdom-projects/holer,12,8
cim,java,📲cim(cross IM) 适用于开发者的即时通讯系统,https://github.com/crossoverJie/cim,16,8
bazel,java,"a fast, scalable, multi-language and extensible build system",https://github.com/bazelbuild/bazel,8,8
mall,java,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于SpringBoot+MyBatis实现。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。,https://github.com/macrozheng/mall,141,8
spring-boot-api-project-seed,java,🌱🚀一个基于Spring Boot & MyBatis的种子项目，用于快速构建中小型API、RESTful API项目~,https://github.com/lihengming/spring-boot-api-project-seed,95,8
angel,java,A Flexible and Powerful Parameter Server for large-scale machine learning,https://github.com/Angel-ML/angel,181,8
mcMMO,java,The RPG Lover's Mod!,https://github.com/mcMMO-Dev/mcMMO,4,8
GLAU_BCSC0002,java,This is the official repository for the course Object-Oriented Programming BCSC0002 for GLA University 2019,https://github.com/dbc2201/GLAU_BCSC0002,2,8
runelite,java,Open source Old School RuneScape client,https://github.com/runelite/runelite,3,8
LintCode,java,Java Solutions to problems on LintCode/LeetCode,https://github.com/awangdev/LintCode,12,8
Mindustry,java,A sandbox tower defense game,https://github.com/Anuken/Mindustry,10,8
spring-analysis,java,Spring源码阅读,https://github.com/seaswalker/spring-analysis,246,8
Auto.js,java,"A UiAutomator on android, does not need root access",https://github.com/hyb1996/Auto.js,5,8
elasticsearch,java,"Open Source, Distributed, RESTful Search Engine",https://github.com/elastic/elasticsearch,54,8
vhr,java,微人事是一个前后端分离的人力资源管理系统，项目采用SpringBoot+Vue开发。,https://github.com/lenve/vhr,47,8
openapi-generator,java,"OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)",https://github.com/OpenAPITools/openapi-generator,15,8
fastjson,java,🚄A fast JSON parser/generator for Java. (Aliyun Data Lake Analytics https://www.aliyun.com/product/datalakeanalytics powered by fastjson ),https://github.com/alibaba/fastjson,19,8
learn-regex,unknown,Learn regex the easy way,https://github.com/ziishaned/learn-regex,1538,8
Beginner-Network-Pentesting,unknown,Notes for Beginner Network Pentesting Course,https://github.com/hmaverickadams/Beginner-Network-Pentesting,60,8
coding-interview-university,unknown,A complete computer science study plan to become a software engineer.,https://github.com/jwasham/coding-interview-university,990,8
awesome-architecture,unknown,架构师技术图谱，助你早日成为架构师,https://github.com/toutiaoio/awesome-architecture,436,8
awesome-indie,unknown,awesome-indie 中文版 - 帮助独立开发者赚钱的资源整理,https://github.com/josephchang10/awesome-indie,145,8
A-to-Z-Resources-for-Students,unknown,Curated list of resources for college students,https://github.com/dipakkr/A-to-Z-Resources-for-Students,85,8
books,unknown,【编程随想】收藏的电子书清单（多个学科，含下载链接）,https://github.com/programthink/books,133,8
awesome-blazor,unknown,"Resources for Blazor, a .NET web framework using C#/Razor and HTML that runs in the browser with WebAssembly.",https://github.com/AdrienTorris/awesome-blazor,27,8
deep_learning_object_detection,unknown,A paper list of object detection using deep learning.,https://github.com/hoya012/deep_learning_object_detection,16,8
StabilityGuide,unknown,【稳定大于一切】打造国内稳定性领域知识库，让无法解决的问题少一点，让世界的确定性多一点。,https://github.com/StabilityMan/StabilityGuide,166,8
technology_books,unknown,Premium eBook free for Geeks,https://github.com/arpitjindal97/technology_books,725,8
you-dont-know-js-ru,unknown,"📚Russian translation of ""You Don't Know JS"" book series",https://github.com/azat-io/you-dont-know-js-ru,9,8
article,unknown,,https://github.com/ChenChunCamus/article,15,8
You-Dont-Know-JS,unknown,A book series on JavaScript. @YDKJS on twitter.,https://github.com/getify/You-Dont-Know-JS,211,8
955.WLB,unknown,955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡),https://github.com/formulahendry/955.WLB,12,8
Unlight-Images,unknown,,https://github.com/unlightcpa/Unlight-Images,4,8
Awesome-Hacking,unknown,"A collection of various awesome lists for hackers, pentesters and security researchers",https://github.com/Hack-with-Github/Awesome-Hacking,71,8
awesome-tensorflow,unknown,TensorFlow - A curated list of dedicated resources http://tensorflow.org,https://github.com/jtoy/awesome-tensorflow,109,8
xiaozhi,unknown,,https://github.com/qq449245884/xiaozhi,34,8
The-Hackers-Hardware-Toolkit,unknown,The best hacker's gadgets for Red Team pentesters and security researchers.,https://github.com/yadox666/The-Hackers-Hardware-Toolkit,10,8
awesome-react,unknown,A collection of awesome things regarding React ecosystem,https://github.com/enaqx/awesome-react,99,8
pumpkin-book,unknown,《机器学习》（西瓜书）公式推导解析，在线阅读地址：https://datawhalechina.github.io/pumpkin-book,https://github.com/datawhalechina/pumpkin-book,128,8
free-programming-books-zh_CN,unknown,📚免费的计算机编程类中文书籍，欢迎投稿,https://github.com/justjavac/free-programming-books-zh_CN,224,8
JX3_MY_DATA,unknown,这是《剑网3》茗伊插件集自定义数据项目，通过该项目可在游戏中快速加载项目中的各种默认数据项。,https://github.com/tinymins/JX3_MY_DATA,1,8
laravel-best-practices,unknown,Laravel best practices,https://github.com/alexeymezenin/laravel-best-practices,2,8
awesome-mlss,unknown,List of summer schools in machine learning + related fields across the globe,https://github.com/sshkhr/awesome-mlss,15,8
FE-interview,unknown,收集的前端面试题和答案,https://github.com/qiu-deqing/FE-interview,4,8
starter-workflows,unknown,Accelerating new GitHub Actions workflows,https://github.com/actions/starter-workflows,83,8
leeml-notes,unknown,李宏毅《机器学习》笔记，在线阅读地址：https://datawhalechina.github.io/leeml-notes,https://github.com/datawhalechina/leeml-notes,140,8
open-cdk,unknown,This guide is an opinionated set of tips and best practices for working with the AWS Cloud Development Kit,https://github.com/kevinslin/open-cdk,3,8
petition,unknown,ПОКАЖЕТЕ НИ КОДА!,https://github.com/otvorete/petition,5,8
SwiftPMLibrary,unknown,The source list of repositories for the SwiftPM Library.,https://github.com/daveverwer/SwiftPMLibrary,1,8
speedchallenge,unknown,The comma.ai Speed Prediction Challenge!,https://github.com/commaai/speedchallenge,2,8
LiteratureDL4Graph,unknown,,https://github.com/DeepGraphLearning/LiteratureDL4Graph,7,8
react-bits,unknown,"✨React patterns, techniques, tips and tricks✨",https://github.com/vasanthk/react-bits,13,8
regular-investing-in-box,unknown,定投改变命运 —— 让时间陪你慢慢变富,https://github.com/xiaolai/regular-investing-in-box,119,8
slides,unknown,it is a repository to store all slides used by Triton Ho's public presentation and course.,https://github.com/TritonHo/slides,17,8
badass-conference-talks,unknown,,https://github.com/emmawedekind/badass-conference-talks,46,8
Machine-learning-learning-notes,unknown,周志华《机器学习》又称西瓜书是一本较为全面的书籍，书中详细介绍了机器学习领域不同类型的算法(例如：监督学习、无监督学习、半监督学习、强化学习、集成降维、特征选择等)，记录了本人在学习过程中的理解思路与扩展知识点，希望对新人阅读西瓜书有所帮助！,https://github.com/Vay-keen/Machine-learning-learning-notes,231,8
AZ-300-MicrosoftAzureArchitectTechnologies,unknown,,https://github.com/MicrosoftLearning/AZ-300-MicrosoftAzureArchitectTechnologies,1,8
Shift-AI-models-to-real-world-products,unknown,Share some useful guides and references about how to shift AI models to real world products or projects.,https://github.com/lonelygo/Shift-AI-models-to-real-world-products,38,8
rfcs,unknown,RFCs for substantial changes / feature additions to Vue core,https://github.com/vuejs/rfcs,2,8
architect-awesome,unknown,后端架构师技术图谱,https://github.com/xingshaocheng/architect-awesome,28,8
developer-roadmap,unknown,Roadmap to becoming a web developer in 2019,https://github.com/kamranahmedse/developer-roadmap,147,8
javascript-testing-best-practices,unknown,📗🌐🚢Comprehensive and exhaustive JavaScript & Node.js testing best practices (August 2019),https://github.com/goldbergyoni/javascript-testing-best-practices,897,8
security-bulletins,unknown,Security Bulletins that relate to Netflix Open Source,https://github.com/Netflix/security-bulletins,23,8
awesome-wechat-weapp,unknown,微信小程序开发资源汇总💯,https://github.com/justjavac/awesome-wechat-weapp,67,8
